efield (kV/cm),t_ul (ps),z (A),g (cm/kA),fom* (eV ps A^2),Ediff (meV)
10.0,2.675315998892652,30.840111773890857,74.86941650593604,56.66672785546073,88.35445442939579
20.0,4.468187550951381,-24.39174593650556,74.27998041912775,114.50958502680702,177.16547378717163
30.0,4.139306028459485,-24.268018777186732,74.3682628874229,115.64976343079164,178.69527228396385
40.0,3.4821426628255563,22.362067201434225,72.84563823637839,47.77782019125753,77.11997199519314
50.0,0.8498051755263358,-53.54501435278059,100.08901624297808,54.579517434704144,65.11989975133592
10.0,2.596216005213187,33.31383022404129,84.60597096757509,61.28079090097523,85.6942934142798
20.0,2.2390465041715832,-33.873721604110216,76.60635963309241,47.4181443550514,73.87559282814115
40.0,3.498860117982117,23.207468425460902,73.15901843823676,50.54050215839025,81.91638159739537
50.0,0.9724003939034384,-53.99054397074994,125.21189715655356,70.12479710323271,67.39282348904527
50.0,4.040558285315289,-19.84770291710821,86.92548657696001,54.827987993873435,73.0522480699482
10.0,2.3305323639594437,32.353845433483855,75.19332361250464,51.92838936290593,81.95515459624738
20.0,1.8250871400670976,-34.282678637978755,72.98514879614905,43.16406994983881,70.88668597339569
10.0,2.0713939472181977,33.52299400009752,73.5179047729342,50.45325047485054,82.20754400415322
20.0,4.1343238889742056,-24.21494832068409,72.97735590019248,107.25243717134268,172.81116253289937
30.0,3.933173917035367,-23.72508438619565,71.40312450920577,107.1135088585938,176.34186581806583
10.0,3.123180828347621,30.932833274763627,78.42326539430964,64.29763631003499,95.28196723448907
10.0,2.8568964578971943,30.04161600903409,80.45995601923683,73.29846576623072,106.34132463810867
50.0,7.409246677437827,-16.719371825037985,85.69797728102081,48.56335870776979,67.77309972919107
50.0,4.621292629149655,-18.973148569714745,83.08566229820198,56.85493484335393,77.85643430375555
40.0,12.132122285084655,-10.509081435775848,84.59528392853315,48.37431522049585,65.60518907001236
40.0,0.970355340535316,-50.630454407760745,80.36614611496294,40.59025813606225,60.15382402465768
10.0,2.77892089496354,32.27248251128128,83.1638562418878,64.72068572809967,91.48161720581936
20.0,3.813653704723862,-25.71484002599129,78.14136993987097,114.80861643372592,170.3975013137674
30.0,1.9564031276425649,-35.46546979791364,77.29295644820635,44.45385690190322,68.8017564251577
40.0,0.9003794994726927,-52.87129127307839,74.61596437445587,42.37116971444544,68.00984004029559
50.0,12.27753461535015,-12.177861727658485,117.7683274199992,55.462244264406024,57.87377810696445
10.0,2.357090489058262,34.684307009784355,91.0750945249768,71.12169714191631,95.14306808297688
20.0,3.793477977608058,-25.46170443921943,80.85611499132342,116.54984686899924,173.47931060825815
30.0,1.9350645411788567,-35.9406002057159,79.57424533601049,49.17592248512248,76.10629076670386
10.0,2.5525486400845514,32.87533002369441,81.59945821533901,60.78619121332411,89.41020022197975
20.0,3.9160811725111047,-24.71990794998239,76.4273180013229,112.83783057006268,174.6210231765723
50.0,1.044220524964582,-55.02501049673046,105.42370959792817,53.75544513241165,62.889707238496406
40.0,4.153698468278225,-39.827028009855695,89.40728829704105,49.00424451265153,65.33477625445954
50.0,3.343494444423226,-18.14618809980094,74.51827708372087,47.46041309513135,74.94736737229314
10.0,2.1054002489803203,36.30611869069644,88.17598731970072,60.131200035457496,81.11585599949369
20.0,3.624680848489712,-26.23811976476477,79.38421333132854,111.59081238747171,164.1584997925493
50.0,1.7900519112944466,-43.66639545818586,83.4216815333282,52.1408506912985,74.72457310120724
50.0,5.602290850880543,-24.29820528005275,72.69992022921048,108.7525909630612,168.53966385404618
20.0,1.492022641865144,-48.86963202516957,96.080310789103,44.199413290890426,57.3505849760729
30.0,3.996599672191648,-24.42703225774439,70.9936805108317,102.45019389622608,169.53116606023983
40.0,0.794130878890273,-53.93331285024141,98.47952411038624,49.07229592779519,61.25929599236184
10.0,2.1557086366591744,34.043698514903504,83.46497797849666,63.43432260445361,91.5044922603598
10.0,3.1452729108153603,32.24984776285603,86.23695042724108,65.42054821071993,88.568026823347
20.0,2.6180299009891144,-33.14355198560959,77.13751710610454,49.99837057002048,76.26434531931521
10.0,3.364580563508454,29.07391527664456,71.80876150835074,54.7727119018919,88.61303889278929
30.0,3.7356059327157616,-23.627531902785268,70.22484655104084,107.8791461945567,175.76799018491303
10.0,3.0997277178449285,29.81363719878313,77.63599753794166,67.04349946134721,101.2653470495563
40.0,1.985012010851969,-41.1255828554408,92.63099793211089,45.819982661601045,60.33560510550416
10.0,2.0180646206909816,-33.646424057035205,75.36233975234069,53.64684253257744,83.57593564127927
30.0,1.2923033037644898,-38.80048144715135,82.56357266175564,43.13475756895835,62.8874915987919
20.0,1.4200374633498931,-42.99563979980051,92.85087997170172,66.14321231917859,84.85591656677408
50.0,0.9977402398722204,-52.58518494289716,125.18183273870868,68.88668547148315,66.7077753421799
10.0,3.007838688128835,28.916286449553205,70.53885950653195,53.713622959599846,88.55922568051729
50.0,0.7926672153765792,-54.89288542231574,97.47641189097996,47.55533498332034,59.0174790391484
10.0,2.640901314556894,30.57875497891598,73.79834296675315,55.43656110217676,88.00436599428845
50.0,1.1007974559705924,-51.21750847722299,114.68973740086317,66.66436244467879,69.17889700177265
20.0,1.2552204548245711,-42.37779739759493,70.74728619916336,46.00300691516735,76.15312420875989
50.0,4.80665205525154,-25.45078430783572,75.4360866997726,111.3594746234823,168.99845435555716
10.0,4.782251028400603,26.346432650749684,70.508690779496,60.35971370421718,99.7255959517531
10.0,4.5976338881930205,27.06955946933211,74.2727512751771,64.41601220365521,99.68122096373192
50.0,1.1530186180966795,-49.7967824169837,97.06301919178269,55.777245785755476,67.54768689873316
10.0,4.730857479235973,27.67094689528609,76.65227107932965,66.85037888564071,101.49155119143072
50.0,1.7981600695786464,-45.23559894966939,115.06168474253136,76.73194865642206,78.46066510672793
10.0,3.902105997001968,28.59610748296154,72.93657377691186,57.40317545272129,92.52432603910374
30.0,2.3451044915803925,-31.461685418474893,72.72674214491978,41.248820900877405,67.97665394412493
50.0,1.1126195951395477,-50.65079926157968,117.46173147460968,70.27888045525548,71.38039635161802
40.0,20.821177226250487,-8.035283084418257,110.24014781507196,46.39358075336107,53.65952129858992
20.0,4.4760311703166265,-24.17330703862823,73.24988178860988,108.94311308375325,171.6599251947864
40.0,1.3911883405403056,-43.84256712096805,104.59547069183893,72.33128787319218,81.37209820290884
10.0,3.1604856684181564,30.71739864553864,80.72474880083321,67.0818071902212,97.14299876223178
20.0,1.299371918312352,-42.81346274472082,77.11785596132499,49.23553067122286,75.53506662598724
10.0,3.2627867193271665,30.950383874417852,83.35178263684442,65.4950199109107,94.19872976071724
20.0,3.0204153817787702,-30.7350196346738,73.5032775620928,50.062246938504934,82.13733785628811
40.0,2.7310738349406893,22.161683021598872,79.17608451296175,48.4494864819952,74.25945479167373
50.0,0.9134952926390816,-53.49907154326373,85.62151904765928,48.7890418109312,69.52958255830178
10.0,2.224284886666384,34.32913203399359,80.04841968082168,57.08660429138092,84.41146981233925
20.0,3.907232770733152,-24.273745944267382,73.2682753541952,110.83626568005528,175.96339440167702
30.0,1.5890230650103832,-38.37112107975901,73.01347025617626,44.92331387449952,73.44302769813736
10.0,4.978358683464512,26.388961142923264,73.21163446295759,66.66425666139807,104.8765130107194
40.0,15.13070355514172,-10.149048019347871,74.29349470291334,41.39877315386934,65.92425534340818
10.0,3.1501359881454967,30.19029463726293,74.50764475613245,51.72951324593029,82.30540919361499
20.0,2.340192119331229,-31.97629936481894,73.57079580479021,42.67218067592752,69.57294979956751
10.0,5.148045964243853,27.18109888617459,71.75661117222951,58.687235998071955,96.24397903472892
50.0,1.245076225013405,-52.64770400458712,112.67084479573772,64.35563770458386,68.54461205794995
10.0,2.5599544874954705,31.86023813436023,74.95774860279866,51.01933744915866,80.8127822047732
20.0,3.973140726664489,-24.45540942818221,73.99186885667893,110.17619866330855,173.36294204791267
10.0,1.7411360893630814,39.317240099980566,95.78728025253156,70.51610971610954,83.9123650477589
20.0,1.5320636194266832,-38.69569823698377,75.97316813483506,49.818751550909866,75.23327895715771
30.0,1.105358108636888,-44.0202837433964,71.77410793868752,41.37896564641317,66.85022013332987
50.0,5.61391098452196,-24.55754621360669,76.1104854975877,117.7036648852012,173.17929248824925
40.0,1.4195388372015425,-47.26010321763388,80.8964232138464,40.736223095789725,60.412311596169566
10.0,3.649175333080416,29.489425493902868,77.98915717633874,66.75953611506706,98.10589976050352
40.0,4.201801750855802,-25.53555143352354,75.96884832920206,112.93102158188074,168.52491180494712
50.0,14.739154950455593,9.386931514755878,79.73262463871414,54.31602697802413,78.83041666749327
20.0,4.826865252392639,-23.73439711211734,72.60957822321629,110.86778496992736,174.4166755599942
40.0,6.7184728825651066,-14.21150474914815,100.36608885149144,40.619610144836344,52.60665166457983
40.0,8.596940767732422,-12.431708417875017,99.69502104444872,41.65384270503713,52.59133495367848
50.0,0.7270510791625621,-55.265962131184565,83.29832624143457,40.519707331129226,58.4350435313041
10.0,4.287008877282638,-28.797839313270632,75.46085021779086,56.81270519791816,88.01473679307784
40.0,7.707316781686676,-20.994380350481514,93.45737953227707,48.777379867375934,63.02054916351528
10.0,2.1182022167797028,-34.58217888899288,80.60294055939444,55.18907317838015,81.49219147249178
40.0,0.9472297569403956,-50.302685042127656,77.70847430706365,42.18717347870128,65.73930114916477
50.0,1.0416813372032123,-53.914688882828635,127.77676933418029,69.94833783504579,66.23032854125351
10.0,3.39186401579678,28.199383522429923,71.58058869626447,60.515155292865046,97.33859269084346
10.0,2.845197223807696,-31.16292041877058,82.75227775572681,43.97035209259487,64.56995040652842
20.0,3.880581223961977,-25.91744243590564,76.13491277894533,107.41775133778135,165.19890494480637
30.0,3.7978166254029793,-24.90156012787941,71.23635333266792,101.74768094736356,167.2103573176299
40.0,0.9820068138254734,-52.18836683694225,105.70710288248962,58.06340076057955,66.51509768198396
10.0,2.492731721110101,32.616657097471105,79.53676592445349,61.53597580827799,88.44323082173334
20.0,2.200853392960164,-33.09559907390534,72.49629109290323,48.83533424780176,77.53311514909781
30.0,1.608759756994527,-36.620148017296046,79.8294133140064,45.970386113606146,67.08399272282779
20.0,2.316978506277529,-33.75357933312821,82.3750583353997,51.86862936980451,75.04249199519847
50.0,1.2165765869073173,-50.88049769281943,87.80962115217056,53.41291996947554,72.66790849391673
10.0,2.3415298295266243,35.209198740925515,84.31550679356988,55.719367251027144,79.73420206933875
40.0,1.2044599232409174,-48.11736802672655,93.81804764944108,52.353789724352296,68.13497996889896
10.0,1.9307640432577693,34.12321642823779,70.38408847810264,44.02755077575589,73.89319505971254
50.0,16.682251617828946,-9.25887265893244,84.71596671254574,53.628254350531215,74.71899558079784
10.0,3.1900459629134863,29.659836244125557,73.50995090272633,53.54306644778926,86.17693393525221
20.0,2.490603857836132,-31.282252131592173,73.45836967780203,45.50568578358335,73.95090718135967
40.0,0.9960281905137084,-48.20334965267425,70.92404317929005,41.99025660099575,70.91580632914352
10.0,3.0062548749604057,32.062363521320705,92.02738887942785,81.20308117277312,105.71538317008748
20.0,4.104106443759924,-23.81457187972476,72.24909951117249,109.3438961683615,179.59657928779708
50.0,4.150760021807047,19.3687596472916,87.9184569018442,48.349767369016654,67.49409005969216
10.0,3.75697007736472,30.290533714200286,84.82579926060801,71.78299702677445,98.19669315692718
20.0,3.65461425804864,28.780636330726253,70.90600580298742,52.857150908665005,86.90009933056332
30.0,2.6409923321051743,-32.291258752296066,78.0092790792027,49.28955011616265,74.31039161833941
50.0,4.690412677180723,-20.07349249154305,94.80055966639664,56.907463353188255,70.8640446907193
10.0,3.0625594130182816,30.987109623512048,86.31436199221442,75.0201027656624,102.82547971824604
50.0,24.944008921291896,-9.644137682113804,108.03842954343054,52.6681048075536,60.04165944434871
20.0,1.5922488382585651,-36.6323046909251,75.19645939672746,45.223714587845386,73.77113873813695
50.0,1.9567189033114785,-41.26313811860594,108.5850259975004,66.76458637149264,71.49288154325778
40.0,1.6055478356158006,-38.29775200835842,79.91545843746304,41.81078950129425,62.67614101511987
10.0,2.240589396047946,32.965342235994754,78.04449819913958,62.23968912670382,93.425250169991
20.0,4.413614269564333,-24.040720771346788,77.23780354196752,118.51596992250772,177.3755238856338
50.0,4.009135244768003,-25.275878214600205,76.55968974635434,117.87125879541549,177.96479128369825
10.0,4.604817168247139,26.985547245112357,74.78432015387187,70.94665468312803,109.4833884062655
50.0,5.138637904621362,-19.0775814172315,90.0522579886714,51.14666835094824,67.2472548164483
10.0,3.1239367994539187,29.72152640701409,77.29867549740989,61.87764725947518,94.99244711234452
20.0,4.2410627350846015,-24.23227036665237,73.5197734292547,112.18201907645584,178.75829656701958
50.0,10.267908843354066,-13.331831751768416,99.10248363216044,48.7489264432417,60.539869589795245
10.0,3.3416526644575963,30.97591257050974,85.47210727998235,72.94241485792759,99.35260704754543
40.0,1.4214500421822251,-58.45063453983364,120.25296915702624,56.76939382002041,57.667024320752866
50.0,13.275958774501284,-13.061334796325642,90.15843831812862,54.469676779630746,71.52922080475409
10.0,4.269619506529423,28.18435294060732,79.93377663044332,71.9624145061071,104.038250541742
40.0,1.3264313673486716,-46.87751523410196,75.28025199328901,40.2636521993222,63.7452731072466
50.0,13.015955984145704,-12.767757409907984,90.1403311231447,55.69663882787504,72.63559215294026
10.0,3.3440122317135343,29.017050599330226,74.68615511921847,59.43279975827433,92.97157349963231
20.0,2.7964252229953064,-30.223904587856197,77.18158014924113,53.364099426344325,81.27313199533953
50.0,1.3082838920268491,-48.40690531984666,116.80275215150996,75.02483328974529,75.82566556639827
10.0,2.7312395770082696,32.71255732478968,89.06847780269622,72.5947865884576,97.18810447149494
50.0,11.481067121160082,-13.3573519274058,89.5841185084528,43.541678654152285,60.17933379907576
10.0,2.5337726162369316,32.25244075356657,82.37482426377056,65.40489216168693,96.14816511002132
40.0,7.506657416590309,-40.083708450533024,103.8466861117808,45.972129506925505,56.556026368028725
50.0,1.0739473048674923,-52.68499475759817,92.22125924604164,48.7023999787451,65.5596489478375
10.0,2.433715352689897,34.04835628086848,88.55664050706562,67.66472206657383,89.85836058114202
20.0,2.182807512814476,-34.75264044302022,84.82129402421701,56.70802308436798,79.11310649498634
50.0,1.017659400655751,-54.05532581285578,113.13143887074038,62.56589427365076,66.38550941731158
10.0,3.829455148037116,28.048189382136464,72.06000668849711,63.286446936701786,101.28087888868092
50.0,6.304792492924657,-15.963512306913078,120.99040678032922,61.34781848955638,60.74298641465264
10.0,5.4102767012764845,26.307590423065964,73.5693427646973,70.81811385379996,111.39070423491604
40.0,3.3639647131751587,-36.382504766935746,96.2396130965506,45.85850316536065,57.98132335913149
50.0,2.7101343491422503,-23.563431780582185,99.88198554735244,52.19107748213269,62.62805784299529
10.0,1.9354818789998969,34.66856413909276,76.38369965653631,50.77417108272231,80.59693042966188
50.0,0.9168085463911272,-52.12960423735747,110.40929727860284,60.610624679011295,65.88714123767058
10.0,3.0105157836214977,31.02118580801547,78.3165525764859,54.31865167401222,82.722449283119
30.0,1.390239033436632,-45.61248866472802,82.76854232240552,54.35595245516185,78.55190402128126
10.0,4.22254010447918,27.426959972197004,72.72314131348969,62.52010474070058,101.21132585338871
10.0,2.281289749044182,35.08765842946918,90.33755957263764,69.1486115352045,92.0633408555929
40.0,0.9250482844095328,-51.32933660139869,78.57486732123742,44.3308052759736,69.03886027380665
10.0,3.0111651457763062,30.17566649472949,74.28815554637926,52.9165726561267,83.31462374068785
40.0,1.6524125280626014,-50.15915190138371,122.26803798466057,71.1618811855994,68.98581430221918
10.0,3.01223430736825,30.31468000204656,73.6714907165639,59.25628666900593,93.27832687056572
50.0,21.3965045955485,8.191595922578403,71.17402768746403,45.861173073731955,75.52743631887141
10.0,2.0137027665013294,34.11410044985316,71.39796517710705,46.86651032990181,77.30092737813769
30.0,1.2363392326206049,-47.102830828180274,87.94052216976436,58.54920840474486,78.33923376612452
50.0,1.2950018526026497,-50.78647798183264,127.63553620992536,77.88716786983112,72.21421142513847
50.0,12.504100290394266,-10.279493760517928,70.79401429853012,52.89212900673843,86.19004333382941
10.0,2.333756974965356,32.4361189412747,74.02483043790289,53.97860685272821,84.85584254091172
20.0,3.892861145235928,-25.373424931401622,79.1097844109471,117.8313888847776,170.456067044978
30.0,3.7622560129932863,-24.462811919566132,74.79544575250816,112.90672413309936,172.72101252472302
50.0,8.821453028998743,12.992151913707673,83.9054539964202,50.37492284941844,70.69368223710279
10.0,5.157394955436051,-23.360055652476625,70.30678270023725,105.81011302641944,172.89772633857623
30.0,0.9241242273641556,-50.43089362141996,85.17546272643905,48.21099546255822,67.26528169615887
50.0,5.187203546365665,-16.015077005458878,98.40389714169896,62.02062266037362,74.24001502101301
10.0,2.558218920659998,32.65993204733062,81.42910606171415,61.12155539890912,90.06501550498871
20.0,3.869132425711837,-25.332791325922926,79.74451731811634,117.26394298699891,173.93152543019193
30.0,1.7000195634979671,-36.61814322815341,73.80237410045359,41.76387626204118,69.02862715732753
50.0,4.579278090895514,-25.3217970124548,70.4611526745915,99.72164555205548,167.4889718667892
10.0,2.952016381919504,30.640340565347376,75.0231119419672,54.18315025911112,85.45815213145373
20.0,4.231418441140522,-24.29601005781149,70.87568259012991,108.11899205233628,177.4641055399851
40.0,1.4397093218784418,-44.79748730869685,90.4094923091482,53.47087815061604,70.82748031302897
30.0,3.763566818870576,-28.06123401787056,70.82706278321216,52.25892062955482,85.05894571802776
40.0,3.33732027069674,-29.063022093317805,72.3687195703935,43.71115798538599,70.48911622205355
50.0,2.3056238907527984,-25.8622796177273,83.88126543227588,50.398200733630134,70.1488246812786
10.0,2.3252719239801807,34.098024321255274,88.58417742883469,74.00962242211195,97.9972161265792
20.0,4.000906242640398,-24.50089618121753,73.68198194599047,111.78499661546029,175.91285442931832
40.0,3.2376180461708737,36.504439835436976,77.18090364017921,43.93757488082487,68.18496446952014
50.0,5.061917208726731,-20.07544726048045,97.24797530715983,59.10431195826757,72.40116224238815
10.0,2.643791098798945,31.259391133764172,75.55530609627235,59.16669270730814,89.78422272353382
20.0,2.688741972527979,-47.26068699514265,109.41439457707897,52.01155952578112,57.1642262994021
30.0,1.7258974661751747,35.160342298436994,75.60999438994702,43.86204435288339,67.7549722913611
50.0,5.006550030301739,-23.63498292988565,72.59039537942921,113.36403422334271,176.42174492283806
10.0,3.267114650638085,-31.419176582412405,87.8071882222527,72.24843533921397,96.48675755140962
50.0,1.1859585479885373,-51.47993695949909,99.57796837117596,56.2019605038819,67.59393493707584
30.0,8.224139459867361,13.857988144338655,74.52163087465979,41.381591357260795,64.82541679717278
50.0,14.971994232202531,-9.786879761585608,91.80544186215728,70.31549492162303,87.40133140884275
10.0,3.189891253510323,29.79165196849411,82.03407551863188,72.2146469112274,103.56607585590729
40.0,2.2036217188134164,33.284522318603514,76.41902152808373,44.19487125663372,69.48957849789302
10.0,2.8455254041723883,32.62988717109152,86.08623112905364,66.9185176160589,90.46547760851914
30.0,1.8029526353005287,-36.329061174356745,84.09786887067406,48.256985380916824,68.00160235005887
40.0,1.3982868279065328,-45.60746964521154,98.44121900352827,64.29676508289239,76.2714585407942
50.0,1.4333794782339988,-50.09985637109664,120.30563177450745,77.24013153359142,75.05645242485622
10.0,2.2370901241213224,35.453631302538966,85.61400224029326,58.216240647384566,80.8946907155522
20.0,1.7711384116787672,-36.84780241205585,79.87352216764377,46.23231481864489,69.5994643973406
30.0,3.9537357126676977,-24.308935513738003,70.69028465630889,102.75037174240028,169.66367591372773
20.0,1.143432953948615,-42.72927331922976,72.48983772082721,47.04641707452301,77.05723197349226
30.0,4.4823814778563005,-23.890535069540768,71.92006616630006,109.46849689928275,176.64169746731883
10.0,2.1203308888249,34.384865297214716,81.99104179335055,62.24061543748658,90.25502558594673
40.0,14.85676370577072,-10.21380165259366,127.70672653774676,53.269356862315064,53.48209941786925
50.0,2.9993391598384096,-21.51746351620821,81.76601347505317,51.010725310982934,74.91938143502158
10.0,3.662847335040616,29.905568468266484,84.62991889688709,78.20202654512806,108.10604645363584
50.0,20.521228012888717,-10.596255479214928,115.98283354420003,62.229313912840006,64.67747790227713
10.0,2.4891554254315293,31.610254014256963,74.98223832538639,57.15243589736615,88.0710104711223
50.0,0.8991748735864197,-54.34648967769073,103.3650345071888,54.02885892862911,62.17783805296755
10.0,2.7991585824695044,31.022534776452236,75.9152977925302,56.81681879192898,86.80170569847344
20.0,2.212293615235715,-52.50929508152935,113.37800609435816,49.519272032217465,54.16843737878133
50.0,9.482152197782456,-12.522673387812311,78.23245524548226,56.164008642632,83.42090109780139
50.0,1.4047757833854524,-48.746762431791154,85.94058059630417,53.47234722311786,72.87677394760317
10.0,3.4619334365819228,29.141174854976693,79.62445474842477,76.52916586843031,109.54756625576512
50.0,5.072516796425419,-20.276862362415983,79.05612657603628,53.05911344715013,77.56975352934029
30.0,1.5612121198899926,34.520858206863586,72.92094543251199,42.978311371936535,68.8553172865405
10.0,3.0137608574641286,30.318590621302533,81.15443355969481,75.37001973773435,107.2885105721736
40.0,0.8431007992985632,-55.9032174532351,87.44414916096638,41.836380570974605,58.0747670666113
50.0,4.757752690746013,-20.31092909812013,88.69221528226997,52.266916524723385,69.57801974515971
40.0,15.357286505743575,-9.601818697646053,105.1815550590423,54.253618238634566,60.96981642148739
50.0,10.174940144697072,-13.070815105284607,84.85733314452816,58.75525371807724,79.42241452833704
10.0,3.942162281315435,30.2661650081237,90.81021375234783,84.16666469747358,110.85071333725652
20.0,4.35456181759982,-28.65315088248955,71.47814036720655,59.05839182320205,99.12410853578932
30.0,3.889009716925506,28.697458299501022,70.54778913864605,52.29919585735132,89.27050758950716
50.0,5.896281307485678,-17.782405608174887,101.12171964771844,46.49855768281572,57.81536754616728
10.0,2.85209423675416,29.90064557678527,74.1478338110522,60.820793483038685,94.75254590331596
30.0,2.122394634522644,32.49154230930469,79.86773982313002,49.92717623579052,73.19420047383413
10.0,2.132112392966913,34.62019992295891,78.08090071110453,51.66853009813985,79.13866992994994
40.0,1.8801257390823225,-50.091104704190435,115.53068026311944,59.267309967575734,62.71094272489666
10.0,2.3054398570161365,33.37931313934672,79.6950586983911,56.78217476316728,84.0620416220897
20.0,3.885733526785128,-24.91353242128644,74.95829320207457,111.4725158744048,172.44258534750838
30.0,1.1063832000383051,-47.57999484590578,71.1303922571741,44.09740976222379,73.72631134178769
50.0,1.0415850660054438,-52.338328983883216,126.38792681341587,69.81466171263007,66.33556597542162
10.0,3.155724740068172,29.84129720628597,76.70783354494802,64.8237266288279,97.888865397699
10.0,2.282156059365125,34.198503362728516,76.17257266528244,47.75764985715158,73.71434006989895
20.0,3.6897041125773713,-25.83235305500139,73.46709076636742,104.34751494168422,163.00762825234858
30.0,3.654635519311853,-24.759826800024943,70.28278980397924,100.55638756057468,164.1854531753314
50.0,1.1469474866721006,-54.68746031076475,126.93733255899124,71.47092886909147,66.78436958261656
10.0,2.0259464752486287,35.24494261826204,84.00226719655136,60.567403791180354,86.99188483464188
20.0,1.6899672381376871,-37.04491199925037,83.1980692622078,53.11398019377186,77.4966212869883
30.0,1.3987566881383686,38.14094959101959,73.56902946231335,41.26384877753868,68.73329711875816
10.0,2.920285328233001,33.1428951512343,91.08387864865904,69.50004885502999,93.93025726844635
20.0,2.478147019784928,-34.10388597774395,89.49803774130214,59.856805698603715,82.77345088461368
10.0,2.341466268705576,-31.230022123458166,73.52290728235101,59.79773339421386,94.68586125513544
50.0,7.671249040889628,-15.998793267499137,83.2340678066088,46.04983151968486,65.9630429421661
10.0,2.4325201899499302,32.76089493092676,77.1965466226452,54.59417705206965,84.03786082585849
20.0,4.0958289639117655,-24.47907405383697,73.51457836260354,112.32459223092094,178.34711759309045
50.0,0.9091371593248052,-54.094703957525006,115.5872158088968,61.11718496806501,64.218331109171
50.0,3.1106967177248244,-23.20286671204816,87.31407254709272,46.483015742328995,64.31498712732936
10.0,2.642634004896016,33.145272870894125,87.9981992368791,70.1746603249261,93.30452102145368
50.0,1.1843669098003935,-51.13241762608957,105.94476230156263,58.53330887313577,66.10214475445531
10.0,1.7924935253790648,35.32029565427496,73.30291684076808,48.86835375530125,79.50047590806112
40.0,3.2381943991557236,21.58354548831572,84.45726156050799,52.160656593455,74.00000766231837
50.0,23.11795157300105,-8.472710220464554,106.5014318030812,66.36942458681193,74.62257318893708
50.0,11.644036460927463,-12.563667047986574,78.28330701854762,45.6956868463264,69.70362799403131
10.0,1.8572724787427888,35.18001880547191,74.00281062447363,48.28785041200353,77.42722537217495
10.0,1.8112283978585964,36.272691411839425,72.0619373419859,42.257035346997206,70.21226389787226
20.0,1.566564864682933,-45.60152584506749,91.76360361739188,43.16043405178997,57.93111591542817
30.0,4.0406836959745736,-24.85628586890693,73.99930396946706,108.26874381159617,170.18965220590422
40.0,1.0728366031933445,-50.970449997849045,117.41459923913764,66.96412799491122,68.45059392033988
50.0,14.353628832411577,-10.180880356606032,96.52169004680036,54.53766411467504,67.87335101672605
10.0,2.5672431328306984,31.43445614308425,73.04687031003573,47.40853497416072,76.79013998589701
20.0,4.533897687708288,-24.07380195210863,72.47292264810329,109.00864127557034,173.96113789969922
40.0,4.1132427081285785,18.677264925059767,71.93633510614748,47.850084770069465,76.96063943121038
50.0,1.0667540938680475,-49.65390861034878,108.4946505288138,64.42347691400371,69.28436194958489
10.0,3.0719014013956536,29.14973722823092,74.01765394591916,62.60949887282285,98.99766880809088
20.0,3.999064119296282,-24.31841039747883,74.65687856587178,115.49953952115202,178.97976118652127
50.0,9.884016982671213,-13.276465121362904,114.47668332662457,65.40562354795651,68.31834784771945
10.0,2.3847607501259978,31.368107064802576,72.34126152189958,53.56411845343157,87.60948671135088
40.0,4.777497862542283,-25.92323440944145,77.96098901170801,115.69106023174884,164.5614668905185
50.0,6.3075180475415715,-16.202730991858775,109.98934516261136,71.10893683195572,73.5073638010032
20.0,1.1315433140341289,-45.28917580851888,75.34823975138795,49.48797572938632,76.14773024989718
50.0,9.058951795662315,-14.373677080737949,78.73366036080067,41.019031160441656,61.74143872391484
10.0,1.980112615023708,34.977836005319105,77.63183514326998,56.27178275138505,85.73382522376497
30.0,3.758706523818345,-24.7911819582228,77.23688853615185,115.87309733285612,174.52775896194268
50.0,0.7946492446766542,-55.74169637387333,87.94917625479582,43.89195354902045,60.88110261243333
10.0,3.080474956828128,29.081534169658593,70.59430476719376,53.850741484833705,89.28807179394234
20.0,4.150361071493983,-24.725440017835805,76.48738646466744,116.20335286219826,175.17755801001834
30.0,4.047609935395345,-23.78755862485157,72.9052715273679,112.0249910306744,177.14814646129994
50.0,0.9422412841197942,-51.45037865633931,108.16697559080536,61.84745293574229,68.1334119349655
10.0,3.9094302929439473,28.34121935540532,75.8581125884818,65.86576727524735,102.80124042737032
10.0,3.76970829353668,27.42964691743233,71.8449555917603,59.60137287742389,97.10335317913976
10.0,2.4627908084596277,31.236423701663497,73.22152765561313,56.65262664518614,89.90265279880596
50.0,16.47070574818809,-11.169027039082415,121.68856912393278,68.52429334435078,66.7696696516785
10.0,2.283709691817375,34.093352858460605,82.007324987381,60.90393797984513,85.54697259398077
20.0,3.7554439968104703,-25.113819019931288,75.13149062322555,113.37506095637566,170.99875763845174
30.0,1.3847184285238094,-38.89773304303083,80.69019653641203,44.38890843777721,64.74452892408546
50.0,1.0677004110290162,-52.15162628456474,121.7846668773748,67.47752480459826,65.1577861554339
20.0,1.266790664044634,-42.9258172341411,79.50934107306088,53.21864597921775,78.50297743283093
40.0,0.9099457677972768,-50.35412007718072,90.76110285868708,51.825180761169825,67.75992665876882
10.0,3.5626043062753285,28.97102979793709,76.66715214628172,60.72309931092656,92.57442680307386
30.0,2.24899092539427,32.163825981233266,74.91644316929252,42.40995224122921,67.52122873284254
10.0,4.132005119549634,29.157505187705585,74.6754567364528,65.26011479007867,103.59305654905424
50.0,6.3247015844636225,15.008394699737744,83.02752068945009,43.20937125123853,63.5907284705369
