efield (kV/cm),t_ul (ps),z (A),g (cm/kA),fom* (eV ps A^2),Ediff (meV)
120.0,1.2278871529933062,-25.281750799563593,47.09053308100203,27.238250712894377,68.96485747892922
130.0,1.5487516537634891,-24.05658057547472,59.93126791428227,37.82914165279538,74.75523143579743
140.0,1.6783894578579552,-23.317135107123235,57.40079193484053,39.73690353665793,81.54678502148965
150.0,1.948846262576284,-21.089100165970457,55.28289705236411,41.618795300355714,88.3425177395507
10.0,2.735324208882877,30.214376804909858,73.03201439674349,58.19728330981057,92.74603067598358
20.0,2.3063920017441597,-46.43200436760993,107.88941875425932,49.78762545093906,56.570737770199
30.0,4.171676418723348,-23.61467003462869,76.36689185485685,122.6230194377586,184.26134333181489
40.0,1.2782755407980206,44.8927296740906,77.50266947143021,38.75897044762432,60.34620340907129
50.0,21.715128443237205,7.6334215074980545,61.45685698965951,39.46360417436564,75.5232499748633
60.0,35.28486310876086,5.499007934185378,73.16986411522194,63.82948880811593,101.2324208623192
70.0,3.066638862230082,-21.550109742790696,105.26032460893462,75.91721732271245,84.28623052479942
80.0,6.251657906456625,-14.963837496380677,54.378182526442565,43.39142867551036,92.86753786237564
90.0,3.504272817519043,-20.57709936643917,110.92931352146071,97.76006381503068,102.23930087750222
100.0,3.696697101856808,-20.510200026316433,111.91827476496468,106.4366640157383,110.10870277312785
110.0,3.8749176882609504,-21.514099876831093,114.91612897640243,116.14555700315374,116.85495557477032
120.0,4.271696692263278,-22.231953358334245,79.42801300325306,84.19815400950674,122.4405788668713
130.0,5.050095370965856,-20.946470695439068,38.5182606580677,42.387949705689024,127.01627197831672
140.0,9.558093367240168,-18.30740249626648,29.18905529346117,28.83862505009365,114.28729577839384
150.0,1.6777226415946698,-17.2860177942495,39.13485140965141,26.70610329144378,79.97143539149351
10.0,3.765802459997478,28.98244889312488,79.18347839206476,74.4728973648103,106.46528547168856
20.0,5.020148587401419,-22.4060691722932,62.5136452116956,105.02493513211944,188.27787310391943
30.0,3.5988846823909686,-28.629072516703246,62.47134394343316,45.23496240498811,82.73612188098065
40.0,3.6864479719894536,-27.975717132896385,62.73785129510203,36.2437369609474,67.05605509761543
50.0,4.284896517008005,-21.50018651380455,73.48064912843513,48.291893297070246,75.50333299666424
60.0,2.6058802691233844,-24.485324516731744,81.58964139909672,64.1336122049153,89.49302544358967
70.0,2.269977798134108,-25.087771908228763,60.32885301669936,52.343212363541184,98.44069739686356
80.0,2.400154933816096,-22.958614948704533,77.7414459818372,72.89046280057029,106.14451185501837
90.0,2.06171679589608,-24.911435595401635,85.18518897820665,84.18257877536179,111.73031977873131
100.0,2.178574397015202,-23.987611463770985,75.04507650435822,77.59152138660994,116.77848916512217
110.0,2.2203495137594893,-24.84718130786907,61.92395678246607,66.25352249207829,120.75643719579932
120.0,2.9900210067866584,-23.760857274676805,33.804584958196656,36.80070986077343,122.82594380901054
130.0,3.7728370889574414,-23.932940631636033,48.4773336036283,52.51051968890962,122.22501062835693
140.0,2.010336128157068,-21.37631557317644,35.00423049234792,23.28429399598007,76.36169397165162
150.0,4.4617707882586615,-16.75423555380689,42.25894307938868,24.4111672031722,67.05140438873566
10.0,1.86754507687031,-38.87624118007597,96.97216997978924,74.13727848106902,91.17621137089807
20.0,1.8477705376864884,-37.86616196364229,83.02822953739599,60.75731027126961,87.42252343635789
30.0,4.638977222956416,-22.700121618544035,63.75653541522869,97.22508684147662,179.26004744333488
40.0,1.1926964593141895,43.92159080581595,79.60292102628809,48.65277965270874,73.73912730408291
50.0,41.545783024639576,-6.189359513125652,73.2219865828676,42.17745835755908,69.81539732981264
60.0,8.985692508391537,-25.62100546666872,158.3058612511631,80.66185167437278,62.57400132359271
70.0,54.21757763823391,6.196607324463546,63.084464725644104,59.683541616365176,112.1163666612722
80.0,92.61862398059534,4.4544621269260976,56.743579052703794,65.92657998332245,137.12768440267922
90.0,4.539585980606739,-18.394473161790675,85.51115661371976,86.24081145518277,119.34752811637247
100.0,4.13768466058806,-19.903090597061343,108.17424386127848,115.30955618275,126.00484897392904
110.0,3.942597774779844,-22.63090922306764,113.36686399436692,125.66219710067652,130.9339561566518
120.0,2.7728872560556734,-28.02925772897489,72.3137236089459,30.77592104424799,54.30320376676514
130.0,5.947513659374852,-22.304134438550538,42.81739984794664,47.60393874097005,131.32069125309278
140.0,2.171476154884852,-21.86742603080367,69.36789904880528,41.177291062329786,71.77156197295909
150.0,2.435047603495016,-21.178029933247338,83.65915741764344,55.985277879828146,80.28947020792964
10.0,1.818777390794588,37.01882848423581,79.66043516714205,50.11703078461012,76.85926390145396
20.0,1.0102776779437264,-47.87900030970337,87.63087360375393,53.84360775732414,75.1745100701235
30.0,3.990397262186332,-23.71384111887565,64.60648105319626,93.1056739586178,172.1967606399897
40.0,3.942590978969727,-21.52616275804936,44.063725092844535,63.47013305266234,172.11394558531742
50.0,5.621515414047818,-24.00567255568048,58.050313059131405,79.53838508555089,163.8339004551736
60.0,1.2362192196955126,54.90531641721363,144.93103187328614,74.4950021479546,63.88075165446025
70.0,4.564548380210849,-21.359211690897556,79.96492185029015,57.06295223402888,86.62399517708927
80.0,51.96505044946296,5.3231595259262505,81.27867225772407,89.721019330347,132.43230279796495
90.0,2.7616105421034045,-24.87162466437556,106.66986151737116,94.15106602699312,106.39085479247402
100.0,2.6040806293781538,-26.277313550007488,120.30384778920089,112.28439154540008,112.34885228551038
110.0,2.7024464234651595,-27.01727621725803,113.16477506763556,110.1628556266146,117.07046366870236
120.0,2.8184629265831296,-27.78883878961198,106.03536856445228,106.26039225479552,120.44327608236824
130.0,3.0575487037093656,-28.02428635538947,52.77981531331458,53.47701894947497,121.74901476414084
140.0,1.7710303074005644,-24.937533405662517,63.764170550003826,39.7957959679606,76.2827085112326
150.0,1.5737568393524315,-25.739417785492,63.44156516369289,43.751579993696566,83.8421996711316
10.0,2.146029846528995,34.67546456451662,76.54068269556309,51.37201514093978,77.46909213656781
20.0,1.1416570821879422,54.56419006881856,91.47713454061842,42.269136675250394,55.88030522807468
30.0,2.14467820119934,26.02516532237027,70.18214650223547,36.92888366461347,62.091371582473094
40.0,46.49791913171848,-6.399216045644393,120.23044426916852,61.79669189508482,60.85809972218419
50.0,6.7819667466089335,13.754083458603391,63.22457219754479,50.186259388593186,90.89463049393204
60.0,2.202700575481141,-26.301410450613705,84.83356843968393,67.94549659018699,91.68260090214945
70.0,2.050073139093345,-26.94111552169368,89.66901172453638,77.09886802059654,98.18702582921632
80.0,2.0336737893214383,-26.507508117300357,92.69342353163124,85.07856654654213,104.61572229921173
90.0,1.9667969782741848,-27.13806528745939,86.77123075554151,83.60424406462582,109.68254439554772
100.0,2.2164058213431286,-27.085436434622626,87.10605525931112,86.92768202718361,113.51029403282902
110.0,2.3284960522221785,-27.867449264142337,76.91798541618542,78.67421219835283,116.2765677436546
120.0,3.0893033726287182,-26.63004585955016,50.71347644486548,51.96141682857588,116.4739943740624
130.0,3.908448161167312,-25.028976019699183,34.59404428913867,34.879326457538234,114.65468359759537
140.0,1.877128216037637,-22.221115370563343,51.43426882976416,36.60408100643906,81.88082184815755
150.0,2.2122137544988942,-45.227571432704686,113.278635492662,56.16160014922054,59.054009221005856
10.0,1.3592178204260892,43.413821174666566,91.24843620059562,64.75019899822489,84.56474947405582
20.0,1.7915509689799394,-35.07960915124511,74.07803489313095,44.39578901501642,72.13493089549675
30.0,1.0406481315503884,46.68795908603056,76.75925906011891,47.02925503966968,73.6266236071852
40.0,0.8354483208713374,-51.16405489367919,68.65111266946805,37.50280239916931,66.29134208298608
50.0,0.9171204958482196,-52.35503076533072,110.46240763262988,58.66586505477819,64.64649840517218
60.0,4.7282082325358825,-21.858540452150308,56.50578556047043,84.47010633481321,175.09756825583068
70.0,4.332466017022825,-21.361224632453258,70.77536457252778,52.382322511620856,88.04040539074016
80.0,2.72217498793253,-24.60049674958395,98.26940577863562,82.99272103470359,99.99754980207622
90.0,2.8391011110907054,-23.96223225932625,102.09227515568988,92.78863245775275,107.39608789218704
100.0,50.69955459874162,-5.535923684124839,10.836523338441896,16.86817337832963,182.22296890411155
110.0,5.9593305900703655,-18.828561552949356,68.57827511536688,69.05439842842634,118.70345308751412
120.0,2.9470259865860338,-23.018640424206357,47.71130135451373,50.47172967687601,124.58217506981488
130.0,2.970370046068301,-26.17317133674476,68.10953783037911,73.26679069149188,126.64565477682171
140.0,5.095295813700135,-21.70623674040905,30.75695555911489,33.05251348194674,126.5203568656728
150.0,4.173587387550209,-23.471578337520786,39.354881650483065,42.203876031533454,126.26123267663512
10.0,1.2724369261457338,43.0830185523584,82.66301551869594,55.63684676781582,78.99807318347149
20.0,1.0662300692159616,-43.375701286915465,66.42040975519012,40.82614852649464,72.5726905789217
30.0,0.8651151492760779,47.7718173167488,57.884174085797774,32.107360358603,66.09464751414839
40.0,0.934427614493749,-48.26065368973007,71.39396976103319,41.540433039017095,69.00801001778055
50.0,1.0477412188155892,-51.58921047419484,125.03037950820172,70.89600857794224,67.4138359030749
60.0,94.91772104227172,3.4708126405425603,67.25928233076853,60.15797564034068,103.79538525092124
70.0,3.2310284888851344,-21.318256374142415,100.517038581883,76.32289151876333,88.60395980028996
80.0,3.12121291607236,-21.15520599658844,95.60715747178402,80.76375392129249,98.19702336208508
90.0,3.5724095854358033,-20.232631173192825,101.90046641593482,92.93229840396457,105.77854647526576
100.0,3.4134145567650687,-20.74918462438519,104.7705116249405,102.46675611720312,113.2394030050097
110.0,3.5892655110548626,-20.96069454001739,96.92748712269744,100.11881311862837,119.4541276396061
120.0,3.6891710363590273,-22.60476956012546,94.74059971723564,102.08158450415829,124.50145208926044
130.0,4.3414537615541935,-21.301450595119057,48.08255357910007,53.607884595050706,128.7431563199712
140.0,1.799402689167434,-22.34920675109386,57.76419775676859,39.53905479141572,80.26518317466343
150.0,2.1036851938806653,-20.8193186556151,60.87934002064967,45.47007142377058,87.21536236923923
10.0,2.3608370035767816,32.80164185017557,74.66996595306611,48.87004746042424,76.63897433087405
20.0,3.8820814041945018,-25.52122981835239,77.85133406145938,115.0985613152996,169.2887205951787
30.0,1.0599962725351149,-48.54477928893306,76.69141718934105,48.066897822532546,73.60252590546025
40.0,1.10848055515776,45.40905254321689,90.1331731648964,55.555786032830774,72.4708133600722
50.0,1.0693959816096563,-52.71013173238595,91.75637326809267,53.6070134813782,68.99115614553418
60.0,15.796298399776871,8.991178871744767,72.3667758140407,61.35186245156192,98.1457463654286
70.0,2.3231820730755297,-25.331420607927107,99.55974548491407,81.14624437037699,94.47773105843643
80.0,2.6153600160335744,-24.089075399262352,95.5442719003062,83.73256493937363,101.35322939541186
90.0,2.476640993483915,-25.421625533594572,100.91728870780948,94.06975200808424,107.62235490334773
100.0,2.6364541587213868,-26.10058282470879,96.28476515702609,93.88915525746935,112.46026921757692
110.0,3.3438828657587853,-26.02184476446965,71.4509260588956,71.32408402590119,115.06363725110111
120.0,3.3420179302162984,-28.03099234863416,66.1981309007719,66.06422016002735,115.03572703297476
130.0,2.8556433257826166,-19.050760808586887,47.56757994276932,33.26245211895867,81.57952729007991
140.0,3.991573484335708,-25.339406143326716,44.418522178898534,40.00475153335537,104.07835021552124
150.0,2.0978616854970493,-21.937995114715296,55.26146048430365,45.52753133452922,95.46365146648152
10.0,2.024874804862067,-35.47195749779321,82.5653313525398,57.87900883195512,83.81982054268539
20.0,1.5215416682241332,-38.3162868790644,65.10005384879578,40.54751873561246,74.96430113746467
30.0,1.3009275710532138,-40.302435410153706,90.97997790820185,47.3771920707424,63.68824785665407
40.0,5.243477471765598,-20.07285850617899,40.370043376492255,62.61560402623599,182.11537440061284
50.0,6.750068334697965,-22.492262132219047,51.65723237502882,76.50512081009768,174.0050422842904
60.0,5.219569351352713,-22.054157283011428,57.69056935597713,85.7679646519777,174.6624853569751
70.0,63.212289548477365,5.1022257405628935,57.36161367188154,57.43546869662989,118.39337606667142
80.0,3.812356062495173,-20.577263566319512,84.57759099469943,73.6902468895294,103.36540668186976
90.0,3.67546226685622,-19.525288691051053,82.92575146114082,78.95272374138702,112.70074863306836
100.0,3.1637067953774465,-21.6773103031503,86.04766897117088,86.35380694499969,118.65619237842182
110.0,3.144699573004889,-22.129810919104152,90.6510750108092,95.0338127572784,123.84322961242891
120.0,3.9099139506549614,-23.01206600265781,91.33420076398497,98.76694602905944,127.67063901461256
130.0,6.1312002693324645,-21.69361845108002,33.37128943771627,35.4641066218506,125.50759445924126
140.0,4.934584006486217,-23.080908449290717,38.69077624530093,41.153343897041616,125.61584927627752
150.0,2.2551899505834,-22.593465108246704,61.40679550029535,40.553963516246206,79.20585367845253
10.0,2.74639735767668,-28.4455723048093,67.06304661429628,48.89923449817435,86.26458650761248
20.0,2.042369096549145,46.69017884227576,94.22774689273773,44.5206177410129,58.230358635246326
30.0,4.666675125084178,-23.93914250466724,69.39140711433922,108.90739274311386,182.5513021330811
40.0,6.220066278225485,-19.214868786104788,31.681440767739467,48.89219845044632,179.54371727678486
50.0,0.9996888467628542,-54.723613992448215,124.59418294164558,67.70804111878076,65.61527615596235
60.0,15.97410762560013,9.629156036236454,78.55999219961447,66.26427914287383,99.26124270926825
70.0,41.28195089090804,5.622222402965411,75.97137405339352,77.91779426534701,120.10577314946995
80.0,2.8655206915052704,-22.23434195371009,96.20387125486243,87.36248796571014,106.6425277758328
90.0,2.9541727073386563,-22.165570270299167,102.2812765637529,99.02235929152116,113.51602906135896
100.0,2.988853404750978,-22.5957454363833,98.47123571555387,100.54973842709516,119.58818818270235
110.0,3.4951255446990444,-25.97771827422301,112.30813100712248,118.68922816765176,123.68490337753886
120.0,3.739299270272289,-25.019624843497706,76.50370288427399,82.1657538508187,125.65795323541472
130.0,2.7964409172973377,-42.473429224694655,121.68626683028944,50.26782166190682,52.945800610698086
140.0,6.78247162810922,-19.718787571190767,25.70712703444615,26.04999600168805,118.69707946196354
150.0,2.5490669199377662,-19.622194391937068,65.43657892667323,46.79713030869366,84.68163996934352
10.0,2.4810068391832303,-30.95893220718928,77.91297884334172,44.322395831701854,68.54790205206749
20.0,4.203421654733952,-24.80559552073966,74.37171738989899,108.10732282131156,169.75152103840608
30.0,3.774432971426569,-24.87600037429773,75.7224133350456,111.9339014556296,172.58447313024013
40.0,0.8516142253530296,-50.98559745539976,86.23280726341223,45.285823736911624,63.81316560018213
50.0,0.8214244109883249,-55.57616402487781,120.26913197125936,58.14189552022628,59.45269205626482
60.0,15.501855141490283,10.12899745227364,99.9241841410998,82.50630582455865,97.50702854229988
70.0,39.601512800703475,6.585268462732454,85.2226832426472,85.40347627040664,117.74948141042722
80.0,4.147455705035329,-20.90055558209811,120.12640021673724,106.78647124033584,104.7514173795538
90.0,4.017095494113462,-21.945421675677743,130.01356475311377,124.73533529656964,112.8386721276517
100.0,3.9531169515144953,-22.908751227611052,132.06829691534278,134.94788955448251,120.01344959457052
110.0,4.204586142515895,-26.80508825281973,144.83294140185708,154.34329097856022,125.06094900032986
120.0,3.755023548606217,-26.33141002513084,97.50681822685269,106.75296920243257,128.41838535184422
130.0,4.169387532302979,-26.15884514083746,74.34393153535511,80.32003647165057,126.75560793085528
140.0,4.828529597326543,-24.019254110556744,45.19899626724804,46.886907273917,121.80146984793556
150.0,1.4642813975685798,-24.31932749537953,45.69561663748994,33.36779095482089,86.62494721101051
10.0,3.2901558119855525,30.28575863618668,85.99217886570473,76.6596006165747,104.7157849497844
20.0,7.126306576921526,-18.06384755367012,26.64322223955391,42.07436342672783,183.6228669437465
30.0,5.398640366561617,-20.739932453239625,55.55378560385994,89.69831626168595,187.6856848977533
40.0,1.2205821497654643,41.894551961755475,53.406079292568215,28.151170732819985,63.84842186836048
50.0,5.421874764360576,-23.639548942412404,68.43199747988457,105.22156392814532,178.85593262001834
60.0,21.84673548430633,8.790396065109798,72.62781451459469,64.77965005129725,104.76929528659296
70.0,29.90826529943611,6.785196503883251,68.29703943267738,74.36387385636469,127.3288564828768
80.0,2.818541051311543,-23.08004395067853,78.821972942111,72.90904190873208,108.54813680773546
90.0,2.542301533217888,-23.50555933920268,100.19009476963076,99.09933496810902,115.891911938175
100.0,14.493065243178322,32.650970352507876,80.64695474186911,91.36389670332224,132.38628088260202
110.0,2.8084070425022167,-25.15721004811757,97.7149478743783,105.0033273357224,125.69443820580427
120.0,2.9299536075916066,-24.622186949799428,61.5265097093464,67.66619853663201,128.58670810092858
130.0,4.666786558504682,-21.649558217385938,28.89472225876009,31.69063613601544,128.23924186755755
140.0,1.9091793857495063,-21.713631437320643,58.10618235533987,35.22182229484898,72.4541150876736
150.0,2.349850509545322,-20.24696076812439,68.13725188913882,45.98198110753489,80.11815642076317
10.0,2.791612967956359,30.27731175690023,72.2090118580435,50.960829087658176,82.85011242018506
20.0,1.7736872602509546,42.59249564697669,86.94115366801252,37.25133287833891,53.83872031947857
30.0,4.935376211427516,17.323716727808982,20.11822328110734,34.82354701076182,199.12801499391136
40.0,1.3219617118782143,-51.76425018545154,97.61513553632976,47.72472709751234,59.41158489474481
50.0,2.938829567690308,-19.84813760862829,80.4193674475389,48.909177668849274,72.05048784360834
60.0,25.51179567925755,6.2256476945931984,70.05215649105651,60.47717094003296,100.5699756272708
70.0,46.37858248289214,4.576899855497124,72.69520270554162,75.72846004777568,120.79423550589748
80.0,2.742872739160084,-21.003479231242125,82.15026898278771,68.78731445799957,97.63517475720472
90.0,2.6138470505557585,-22.33316039915361,91.047988144069,81.50656920041763,104.17670093776952
100.0,2.819424857110272,-22.197401841653768,88.97465890708924,84.60561317113519,110.48555418967126
110.0,6.325657398266956,-13.81626067472336,24.756406061590702,45.677514099202526,212.05411695857288
120.0,4.255554358476315,-22.65927766461165,50.23550023508299,51.4970967960229,118.90750733059625
130.0,3.4004220833941288,-17.354541020296118,43.544981588682795,28.406460942601928,76.91346837028624
140.0,1.9493894421825924,-21.223113516367537,47.08317421283557,34.398002180538555,85.62729119096605
150.0,2.25223406509575,-19.865865902378868,47.47725533003165,37.42882618220975,92.11373026371336
10.0,1.100782840603278,46.17049838496724,81.99605878345774,53.24994401064636,77.47648195189058
20.0,1.391926275433676,-47.331189041984615,94.88193100704548,43.84519008395319,57.30555152100814
30.0,6.932369342962367,-19.15239048243657,43.44487480375432,63.440167065375874,170.47620653759978
40.0,4.097973890932668,-23.137565118042588,60.67177999509345,88.55821674278243,170.40514207480948
50.0,78.22475849830151,-4.776402381322336,104.46908601559753,59.63739307805678,68.74567254095238
60.0,27.097111562717643,-8.727226321170004,110.02305091229788,81.18952619052426,87.47842951570827
70.0,7.776235014494561,-16.94611833963555,105.43969840841469,90.63370729752764,101.36027784859373
80.0,29.67818996290543,8.263197041822892,106.47697693992072,122.81300925006208,135.1355296836456
90.0,3.840021135135019,-23.84808694527523,128.64927774648524,132.39641282091316,120.82698038267948
100.0,8.670715601921891,-18.821979644782047,75.28942686160175,80.03021552468576,124.72073667441072
110.0,6.238463942611549,-24.392464875819737,71.2961049861266,79.02901866633796,129.95782359177392
120.0,3.909930959672802,-27.036020510118608,78.37600205137205,84.41270438030075,126.33838946688164
130.0,4.232461099317878,-25.773046867718445,60.68125039446104,62.671737587435615,121.24980882924262
140.0,1.8077559461620885,-24.44639392953607,62.99130554402213,41.26795812556725,78.11846637625928
150.0,2.0026427080495517,-22.7180109925996,73.08828015447256,52.73423866220256,85.61479646925255
10.0,2.6101865945333973,31.73953142137897,78.39586399857708,59.07060707741347,88.15091252314545
20.0,2.3066114940034352,-32.27731767526784,71.37321730879856,46.525965749683984,76.81888962354138
30.0,1.6580787124308831,35.67300668497067,76.01101855015432,42.15145198619486,66.20095525215706
40.0,1.013730161927936,-54.87161968070149,90.10404900676376,47.441433479954135,63.23177450359422
50.0,0.909801175031484,-54.33287716322447,110.30419835920804,56.501061681926366,61.744145430136
60.0,0.9295098570313152,-56.01365483095372,132.799903265698,67.44196875622899,61.29226650656835
70.0,2.9690892668292084,-22.71616038080861,83.34183160279869,69.09093517099548,96.64750541067068
80.0,2.530191279169729,-23.391703850998397,87.06527182889636,78.96242430760147,105.45344695658584
90.0,3.3054287479864497,-20.93579555835366,82.28430646558209,79.0815801481741,111.58668269409468
100.0,2.585288995163696,-23.29447344197192,89.61853430878216,91.04122649525424,117.8025579759756
110.0,2.690177773735165,-23.891489427800067,83.95889390824162,88.66568001623682,122.36498899197623
120.0,2.93046777683865,-24.647176449631864,71.5493166462312,77.6026599591174,125.6072032597061
130.0,3.881010743301305,-21.410902604317847,33.879173676292915,37.64258571855501,128.6159608860068
140.0,1.8507646436355447,-21.75250758218848,52.13600381621674,35.702405086597985,80.47254939035962
150.0,2.5607928389840784,-18.525057230335992,56.82885307246436,42.41080788051208,87.34328988302946
10.0,2.4748322065319246,34.00269554193939,84.26588950743354,60.85477336763582,86.19010433297116
20.0,4.1769494928532165,-24.23358446083457,69.20590379068068,102.96367482161688,174.70815234302052
30.0,1.4747464646378596,-39.02392693621725,69.95966537415607,36.71063633636264,64.07640766658889
40.0,1.130641441018336,-46.31569689596323,70.25068881460281,38.473237011159355,66.56602214124693
50.0,0.9523632804413956,-55.26930743198057,118.50493446706072,63.26707977645022,65.06458719956359
60.0,0.9701031281415252,55.72458220222894,132.08509683693225,70.27055683430788,64.86210673214289
70.0,2.233958487833129,-27.17262147351725,94.30115078731252,65.67903674898065,83.25973820179041
80.0,1.9889908953638449,-27.438569513062195,92.76143485649952,72.05018191243786,92.4356850584016
90.0,2.116208673898293,-26.59352798569677,98.8648003746742,82.586983950606,99.17493415243484
100.0,2.2244939493438367,-26.302385903559504,98.37435229651268,87.26195354146807,105.1326140892435
110.0,2.6070557322119803,-22.491121047430628,76.80484468356029,71.87466001478543,110.76405665145
120.0,3.138640297809393,-26.660887959927173,51.60158830366333,49.46661236527561,113.40135558144084
130.0,2.8306604824301167,-27.9564167070582,85.56805265957604,84.22326004875245,116.36870373977052
140.0,4.24932904025801,-24.48652857769309,34.92321213952241,34.26534007109779,116.00760741304732
150.0,1.5594370203791783,-24.57897960063289,44.87145784588725,30.75808373140909,82.00673750686154
10.0,2.732670543432868,31.009505824645466,72.36257099513212,49.23019979811795,78.484456547682
20.0,1.2972654365948502,-51.23446690211257,88.92810107788802,39.54283630558586,54.39756549232611
30.0,3.4781693855138665,18.47955446697788,65.34376423362801,33.5291272306387,60.791786004988325
40.0,0.9516550510533353,-54.68027425913274,106.8327266943508,57.67643324872375,63.51341649341092
50.0,5.999630139625291,-14.24676294285488,66.97588947696747,48.42367828708563,83.14155712679845
60.0,20.054319763959025,7.423313323476036,66.18308884311817,63.669735450551464,109.54424338986902
70.0,36.53872435573016,5.8214451430044125,81.92284478601319,92.7545817382884,128.4813478335467
80.0,2.6112924361961487,-23.225304987617204,99.6784541891418,93.88113234023638,107.30284366969336
90.0,2.613653462787166,-23.66538394411961,94.054716886374,93.72494716469684,113.374737740375
100.0,2.795651515519333,-24.05551251720055,86.06344848655371,89.441059567961,118.12965127468028
110.0,3.7342196065739546,-24.534415286028143,72.99054033152622,77.29661428316042,120.3274547021997
120.0,5.816539073262625,-22.29562217190436,35.074762019123,36.438370092373226,118.08866012462612
130.0,2.0983849594165385,-21.53181167218618,59.4854165556909,41.031504928374346,79.51285627329527
140.0,2.2578949594126483,-20.441219030265128,67.38570615191091,51.14173385736762,87.08318855044644
150.0,2.6081089596531597,-19.396741852924965,58.57214081952029,48.136767186672685,94.01246389682876
10.0,2.6337609283810504,-31.36809235491909,84.97736450069786,51.398265663562384,72.73082564415266
20.0,1.0470698692956208,-48.176806293303784,64.7382334408576,40.88268462361777,75.71396666973192
30.0,4.036215381438156,-23.504270450078035,57.873974004901726,85.55062613947545,173.1318056359885
40.0,3.7375383665915822,-21.9849516755837,48.606956818932645,72.06054825107026,173.62751882005756
50.0,4.378485082716487,-24.240684262795902,67.43968074219676,96.76841552218264,168.12627925573938
60.0,25.514078391721306,7.878891908043483,90.29957413450327,79.48787172802676,104.07854547173136
70.0,69.08506948863389,4.965540070642229,57.37394682867682,60.58673437921879,124.33758724784424
80.0,2.9538245549401445,-24.1489503773875,110.6122350963648,99.3087710649644,106.09665977208344
90.0,3.965854629651273,-21.50510937524497,89.69686414999731,85.53522402755753,112.52295825832942
100.0,2.8296024828205786,-24.80296741781862,106.61337618673132,107.76614346329023,119.12139353134371
110.0,8.125271323567395,-22.014134589420795,89.91731246000882,93.0663567529386,121.91568754236334
120.0,2.826906153748293,-26.8777288581038,89.50649062579474,96.0232546443022,126.2790071352578
130.0,3.032944677174811,-27.345983699238644,75.74931737176591,81.4082072288563,126.49820180808126
140.0,3.6519390800830265,-24.16888959507755,40.2518922626516,43.35895882602127,126.78523935943169
150.0,1.6743554503519993,-22.464757364506593,39.50012656895315,29.293430484802176,88.1867284863664
10.0,2.9906539831298105,29.01157009241145,70.25624887325243,58.22453980400518,93.38922364848128
20.0,2.8070755307682176,-29.204366993208552,65.9796983597867,47.9645398658675,82.37446586756602
30.0,0.9721392151005364,51.80785976856839,89.20680286446878,45.552434125210354,59.80541960393879
40.0,4.648351869435103,18.932788733359715,63.798205952075214,39.7451484870014,71.28474952603312
50.0,10.049664597675006,-13.809844697372569,92.74644742632748,60.17737002257043,74.01856113533802
60.0,42.39742080505541,5.595294349338984,59.21447609159934,56.698738137012434,107.42861897767204
70.0,53.635987853948535,5.074507991469384,89.97820335169511,103.7746779023043,128.87804426430316
80.0,4.068292278912911,-18.730734218959658,90.56377882303016,89.12230555688122,110.3338508271298
90.0,19.06718636879475,22.03629137463288,80.18875528539255,101.94499401186438,141.82507235375817
100.0,3.609447533876053,-22.87487299758128,111.9792877146594,123.570560644652,123.414566957881
110.0,4.281124649728047,-21.24786846784039,39.43822064513451,45.23156860247881,128.1722301384449
120.0,6.843768586659943,-18.19126893705827,22.415624638094293,26.063568156887392,129.91029835425854
130.0,1.6800335777713584,-22.32589931274002,39.39835929746757,24.49549578423873,71.15383206189324
140.0,2.089424092287867,-20.642832716038548,46.63166764077413,32.121733232580326,78.28246537474143
150.0,2.5683032390445715,-19.59251410874864,50.31504968340476,37.96420072794268,85.34726665649964
10.0,2.940263850971113,31.189690471290326,83.80578746117726,69.2738154526087,96.39981086429988
20.0,2.801665157773792,-31.29933615993859,75.07349637851429,54.60051035095145,85.23758282843207
30.0,4.962491983343858,-22.159776509897583,60.59500192286738,94.23830869138096,179.14368638483987
40.0,1.110060162799444,49.23410484581036,68.39540227697522,41.75572035401436,72.2849896479257
50.0,1.2061622245322432,-50.68155504131436,103.2491889938362,61.99765512153332,71.18743066780709
60.0,1.3546009604553708,-52.110196115401685,144.0633053473596,81.43713026032556,67.37352500050055
70.0,22.248822934210835,8.20651341675188,84.70212818270245,93.89919913260164,128.36173153763104
80.0,23.906850228517488,7.801774178162801,77.75528805123977,100.01101909537071,148.56361368803482
90.0,2.5112230085640146,-24.587217911869267,100.8641216649042,106.35572522786366,122.21040906454876
100.0,2.4727917146163767,-25.36446579790751,91.58843607293116,100.0194052540563,126.48322433876052
110.0,2.8176570614906367,-25.713916555651995,73.35684966023237,81.55979886127555,128.73013617852538
120.0,3.2001447193196952,-25.78949370133801,66.99557932719661,74.35361529033648,128.50350624675258
130.0,7.034573196594335,-19.905200170641827,27.57248607824399,29.04613590277885,122.09691489555117
140.0,2.260879218555825,-20.48023569663682,63.1231322018464,42.08894434371756,78.49142038531687
150.0,2.5456299483396747,-19.662754426433004,70.69030799763699,51.85322942048363,85.93531172945957
10.0,2.507788803507701,33.40075452230847,80.48977591438495,51.27817674534134,76.79595529840844
20.0,4.198262617824283,-24.38795469941247,69.28636043295062,100.2821150681207,170.6469272415361
30.0,5.120900443787583,-21.61522061504447,47.26281643177224,68.40296533652,170.6390213742161
40.0,1.608225893801525,42.254042730966894,101.15403219847086,67.27236925768943,79.97194004382511
